YEAR,MONTH,STORE,DAYPART,CATEGORY_ID,REVENUE_NET,QTY
2019,3,8,D,30,11000,1300
2019,3,8,L,30,5200,620
2019,3,8,B,30,300,40
2019,4,8,D,30,9200,1110
2019,4,8,L,30,4300,520
2019,4,8,B,30,200,30
2019,5,8,D,30,9300,1100
2019,5,8,L,30,4200,510
2019,5,8,B,30,200,30
2019,6,8,B,30,100,20
2019,6,8,D,30,11200,1280
2019,6,8,L,30,4300,520
2018,1,9,B,30,100,20
2018,1,9,D,30,9700,1180
2018,1,9,L,30,4200,520
2018,2,9,D,30,9100,1110
2018,2,9,L,30,4100,510
2018,2,9,B,30,200,20
2018,3,9,B,30,300,40
2018,3,9,D,30,10800,1280
2018,3,9,L,30,4100,510
2018,4,9,B,30,100,20
2018,4,9,D,30,8000,970
2018,4,9,L,30,2900,370
2018,5,9,D,30,7900,960
2018,5,9,L,30,3300,400
2018,5,9,B,30,300,30
2018,6,9,B,30,300,30
2018,6,9,D,30,8200,990
2018,6,9,L,30,2900,370
2018,7,9,B,30,300,40
2018,7,9,D,30,7800,930
2018,7,9,L,30,2900,370
2018,8,9,B,30,300,30
2018,8,9,D,30,9000,1080
2018,8,9,L,30,3300,410
2018,9,9,D,30,8100,980
2018,9,9,L,30,3200,400
2018,9,9,B,30,300,40
2018,10,9,D,30,8400,1010
2018,10,9,L,30,3600,450
2018,10,9,B,30,200,30
2018,11,9,D,30,8100,980
2018,11,9,L,30,3400,440
2018,11,9,B,30,200,20
2018,12,9,B,30,300,40
2018,12,9,D,30,8800,1090
2018,12,9,L,30,3700,480
2019,1,9,B,30,300,30
2019,1,9,D,30,9000,1060
2019,1,9,L,30,3900,480
2019,2,9,B,30,300,40
2019,2,9,D,30,8100,960
2019,2,9,L,30,3900,480
2019,3,9,B,30,300,30
2019,3,9,D,30,10000,1160
2019,3,9,L,30,3700,450
2019,4,9,B,30,100,20
2019,4,9,D,30,8000,940
2019,4,9,L,30,4200,510
2019,5,9,D,30,8600,1000
2019,5,9,L,30,3500,430
2019,5,9,B,30,200,20
2019,6,9,B,30,200,20
2019,6,9,D,30,11700,1300
2019,6,9,L,30,3900,480
2018,1,10,D,30,14400,1790
2018,1,10,L,30,5800,730
2018,1,10,B,30,200,20
2018,2,10,D,30,12800,1570
2018,2,10,L,30,4800,590
2018,2,10,B,30,200,30
2018,3,10,B,30,300,40
2018,3,10,D,30,14500,1760
2018,3,10,L,30,5300,650
2018,4,10,B,30,200,30
2018,4,10,D,30,11500,1390
2018,4,10,L,30,4500,540
2018,5,10,D,30,11700,1430
2018,5,10,L,30,3700,460
2018,5,10,B,30,100,10
2018,6,10,D,30,11600,1410
2018,6,10,L,30,3400,420
2018,6,10,B,30,200,20
2018,7,10,D,30,11200,1350
2018,7,10,L,30,3700,450
2018,7,10,B,30,100,10
2018,8,10,D,30,12100,1470
2018,8,10,L,30,3800,470
2018,8,10,B,30,100,10
2018,9,10,D,30,12800,1570
2018,9,10,L,30,4100,500
2018,9,10,B,30,100,20
2018,10,10,B,30,200,30
2018,10,10,D,30,13100,1600
2018,10,10,L,30,4400,550
2018,11,10,B,30,300,30
2018,11,10,D,30,11800,1450
2018,11,10,L,30,4600,570
2018,12,10,B,30,100,20
2018,12,10,D,30,12800,1580
2018,12,10,L,30,4200,510
2019,1,10,D,30,11900,1410
2019,1,10,L,30,4400,540
2019,1,10,B,30,100,10
2019,2,10,D,30,11700,1390
2019,2,10,L,30,4100,500
2019,2,10,B,30,200,20
2019,3,10,D,30,13500,1600
2019,3,10,L,30,4900,600
2019,3,10,B,30,100,10
2019,4,10,B,30,200,20
2019,4,10,D,30,11300,1350
2019,4,10,L,30,3800,450
2019,5,10,D,30,11800,1390
2019,5,10,L,30,3500,420
2019,5,10,B,30,200,20
2019,6,10,B,30,200,20
2019,6,10,D,30,12500,1430
2019,6,10,L,30,3700,440
2018,1,1,B,40,800,180
2018,1,1,D,40,4000,640
2018,1,1,L,40,3300,550
2018,2,1,B,40,800,190
2018,2,1,D,40,3400,540
2018,2,1,L,40,3000,510
2018,3,1,B,40,1100,250
2018,3,1,D,40,4000,630
2018,3,1,L,40,3500,590
2018,4,1,B,40,1000,240
2018,4,1,D,40,4700,750
2018,4,1,L,40,4300,720
2018,5,1,B,40,1100,250
2018,5,1,D,40,5000,800
2018,5,1,L,40,4200,700
2018,6,1,B,40,1300,310
2018,6,1,D,40,4900,770
2018,6,1,L,40,4300,710
2018,7,1,B,40,1500,370
2018,7,1,D,40,4400,720
2018,7,1,L,40,5300,900
2018,8,1,B,40,1100,270
2018,8,1,D,40,4400,720
2018,8,1,L,40,4500,780
2018,9,1,B,40,1300,300
2018,9,1,D,40,4700,750
2018,9,1,L,40,4900,820
2018,10,1,B,40,1500,360
2018,10,1,D,40,5400,880
2018,10,1,L,40,6400,1080
2018,11,1,B,40,1100,260
2018,11,1,D,40,3800,620
2018,11,1,L,40,4700,790
2018,12,1,B,40,1100,260
2018,12,1,D,40,3700,600
2018,12,1,L,40,4400,750
2019,1,1,B,40,1100,250
2019,1,1,D,40,4400,680
2019,1,1,L,40,4900,800
2019,2,1,B,40,800,180
2019,2,1,D,40,3700,580
2019,2,1,L,40,3300,550
2019,3,1,B,40,1300,270
2019,3,1,D,40,5000,800
2019,3,1,L,40,5100,830
2019,4,1,B,40,1400,310
2019,4,1,D,40,5000,790
2019,4,1,L,40,4700,770
2019,5,1,B,40,1400,330
2019,5,1,D,40,5600,880
2019,5,1,L,40,5200,850
2019,6,1,B,40,1300,320
2019,6,1,D,40,4900,780
2019,6,1,L,40,5400,890
2018,1,2,B,40,1800,420
2018,1,2,D,40,4500,740
2018,1,2,L,40,5400,930
2018,2,2,B,40,1700,400
2018,2,2,D,40,4600,740
2018,2,2,L,40,4400,750
2018,3,2,B,40,2100,470
2018,3,2,D,40,4000,650
2018,3,2,L,40,4800,810
2018,4,2,B,40,2100,480
2018,4,2,D,40,4400,700
2018,4,2,L,40,4100,700
2018,5,2,B,40,1900,440
2018,5,2,D,40,4700,740
2018,5,2,L,40,4900,830
2018,6,2,B,40,1900,440
2018,6,2,D,40,5000,790
2018,6,2,L,40,4800,810
2018,7,2,B,40,2200,500
2018,7,2,D,40,4700,740
2018,7,2,L,40,4300,750
2018,8,2,B,40,1900,440
2018,8,2,D,40,4200,680
2018,8,2,L,40,4700,790
2018,9,2,B,40,2000,480
2018,9,2,D,40,4600,740
2018,9,2,L,40,3900,690
2018,10,2,B,40,2200,530
2018,10,2,D,40,5300,870
2018,10,2,L,40,6000,1030
2018,11,2,B,40,2100,490
2018,11,2,D,40,4700,780
2018,11,2,L,40,5300,920
2018,12,2,B,40,2200,530
2018,12,2,D,40,5000,830
2018,12,2,L,40,6300,1070
2019,1,2,B,40,1900,440
2019,1,2,D,40,5200,830
2019,1,2,L,40,6300,1030
2019,2,2,B,40,1600,360
2019,2,2,D,40,4200,670
2019,2,2,L,40,5800,950
2019,3,2,B,40,2400,550
2019,3,2,D,40,5700,900
2019,3,2,L,40,5600,930
2019,4,2,B,40,2500,550
2019,4,2,D,40,4600,740
2019,4,2,L,40,5700,930
2019,5,2,B,40,2700,610
2019,5,2,D,40,5400,860
2019,5,2,L,40,5500,910
2019,6,2,B,40,2400,540
2019,6,2,D,40,5200,830
2019,6,2,L,40,5600,920
2018,1,3,B,40,900,230
2018,1,3,D,40,2600,430
2018,1,3,L,40,2200,400
2018,2,3,B,40,1000,230
2018,2,3,D,40,2600,430
2018,2,3,L,40,2100,390
2018,3,3,B,40,1200,280
2018,3,3,D,40,2900,480
2018,3,3,L,40,2300,420
2018,4,3,B,40,1300,320
2018,4,3,D,40,3400,540
2018,4,3,L,40,2100,380
2018,5,3,D,40,4000,620
2018,5,3,L,40,2000,370
2018,5,3,B,40,1300,320
2018,6,3,B,40,1500,350
2018,6,3,D,40,3100,500
2018,6,3,L,40,2300,410
2018,7,3,B,40,1600,400
2018,7,3,D,40,3500,560
2018,7,3,L,40,2200,420
2018,8,3,B,40,1300,300
2018,8,3,D,40,2600,410
2018,8,3,L,40,2000,370
2018,9,3,B,40,1400,350
2018,9,3,D,40,2800,460
2018,9,3,L,40,2100,380
2018,10,3,B,40,1800,430
2018,10,3,D,40,3700,620
2018,10,3,L,40,2400,420
2018,11,3,B,40,1400,320
2018,11,3,D,40,3700,610
2018,11,3,L,40,2100,390
2018,12,3,B,40,1300,320
2018,12,3,D,40,3100,520
2018,12,3,L,40,2300,420
2019,1,3,B,40,1100,280
2019,1,3,D,40,3100,500
2019,1,3,L,40,2500,450
2019,2,3,B,40,1000,250
2019,2,3,D,40,2300,390
2019,2,3,L,40,1700,310
2019,3,3,B,40,1300,310
2019,3,3,D,40,3100,490
2019,3,3,L,40,2300,400
2019,4,3,B,40,1200,290
2019,4,3,D,40,3200,530
2019,4,3,L,40,2200,400
2019,5,3,B,40,1400,340
2019,5,3,D,40,3000,480
2019,5,3,L,40,2200,380
2019,6,3,B,40,1400,330
2019,6,3,D,40,2700,440
2019,6,3,L,40,2200,390
2018,1,4,B,40,500,120
2018,1,4,D,40,700,120
2018,1,4,L,40,1100,210
2018,2,4,B,40,400,100
2018,2,4,D,40,800,130
2018,2,4,L,40,1000,190
2018,3,4,B,40,500,120
2018,3,4,D,40,900,140
2018,3,4,L,40,1100,220
2018,4,4,B,40,600,150
2018,4,4,D,40,800,130
2018,4,4,L,40,1200,220
2018,5,4,B,40,500,120
2018,5,4,D,40,800,120
2018,5,4,L,40,1200,230
2018,6,4,B,40,600,140
2018,6,4,D,40,900,160
2018,6,4,L,40,1000,200
2018,7,4,B,40,600,150
2018,7,4,D,40,800,130
2018,7,4,L,40,1300,260
2018,8,4,B,40,600,140
2018,8,4,D,40,800,140
2018,8,4,L,40,1200,220
2018,9,4,D,40,700,120
2018,9,4,L,40,1100,210
2018,9,4,B,40,500,110
2018,10,4,B,40,500,130
2018,10,4,D,40,800,130
2018,10,4,L,40,1500,290
2018,11,4,B,40,600,130
2018,11,4,D,40,900,160
2018,11,4,L,40,1100,210
2018,12,4,B,40,500,130
2018,12,4,D,40,1000,170
2018,12,4,L,40,1500,290
2019,1,4,B,40,400,90
2019,1,4,L,40,1600,300
2019,1,4,D,40,600,100
2019,2,4,B,40,300,80
2019,2,4,D,40,600,100
2019,2,4,L,40,1000,200
2019,3,4,B,40,500,120
2019,3,4,L,40,1300,250
2019,3,4,D,40,800,130
2019,4,4,B,40,600,140
2019,4,4,D,40,900,150
2019,4,4,L,40,1100,220
2019,5,4,B,40,500,120
2019,5,4,D,40,800,150
2019,5,4,L,40,1200,230
2019,6,4,B,40,500,110
2019,6,4,D,40,800,130
2019,6,4,L,40,1100,200
2018,1,5,B,40,1700,400
2018,1,5,D,40,5500,900
2018,1,5,L,40,4600,820
2018,2,5,B,40,1700,420
2018,2,5,D,40,5200,860
2018,2,5,L,40,4000,710
2018,3,5,B,40,1800,440
2018,3,5,D,40,5100,840
2018,3,5,L,40,4400,800
2018,4,5,B,40,1900,450
2018,4,5,D,40,5200,830
2018,4,5,L,40,4200,740
2018,5,5,B,40,2000,470
2018,5,5,D,40,5800,940
2018,5,5,L,40,4400,780
2018,6,5,B,40,2100,500
2018,6,5,D,40,5000,810
2018,6,5,L,40,3600,670
2018,7,5,B,40,1900,460
2018,7,5,D,40,4600,750
2018,7,5,L,40,3700,660
2018,8,5,B,40,1900,450
2018,8,5,D,40,4100,670
2018,8,5,L,40,4000,720
2018,9,5,B,40,1800,420
2018,9,5,D,40,4500,730
2018,9,5,L,40,3800,700
2018,10,5,B,40,1700,420
2018,10,5,D,40,4700,780
2018,10,5,L,40,4900,900
2018,11,5,B,40,1700,420
2018,11,5,D,40,4900,810
2018,11,5,L,40,5100,910
2018,12,5,B,40,1700,420
2018,12,5,D,40,5300,880
2018,12,5,L,40,5600,1000
2019,1,5,B,40,1500,360
2019,1,5,D,40,5000,830
2019,1,5,L,40,5300,930
2019,2,5,B,40,1400,340
2019,2,5,D,40,4200,680
2019,2,5,L,40,4600,810
2019,3,5,B,40,1600,400
2019,3,5,D,40,4300,700
2019,3,5,L,40,4800,830
2019,4,5,B,40,1700,400
2019,4,5,D,40,4500,730
2019,4,5,L,40,4100,740
2019,5,5,B,40,1700,410
2019,5,5,D,40,4600,740
2019,5,5,L,40,4200,780
2019,6,5,B,40,1800,450
2019,6,5,D,40,4400,700
2019,6,5,L,40,3700,670
2018,1,6,B,40,1600,390
2018,1,6,D,40,5600,930
2018,1,6,L,40,3700,710
2018,2,6,B,40,1600,370
2018,2,6,D,40,4800,790
2018,2,6,L,40,3000,570
2018,3,6,B,40,1500,360
2018,3,6,D,40,5500,900
2018,3,6,L,40,3000,570
2018,4,6,B,40,1800,430
2018,4,6,D,40,5800,930
2018,4,6,L,40,3000,550
2018,5,6,B,40,1700,410
2018,5,6,D,40,5700,920
2018,5,6,L,40,3200,590
2018,6,6,B,40,1800,420
2018,6,6,D,40,5100,830
2018,6,6,L,40,3300,600
2018,7,6,B,40,2100,500
2018,7,6,D,40,5700,920
2018,7,6,L,40,3300,610
2018,8,6,B,40,1900,450
2018,8,6,D,40,5100,820
2018,8,6,L,40,2900,530
2018,9,6,B,40,1900,450
2018,9,6,D,40,5500,880
2018,9,6,L,40,3200,610
2018,10,6,B,40,1800,430
2018,10,6,D,40,6300,1020
2018,10,6,L,40,4100,780
2018,11,6,B,40,2000,480
2018,11,6,D,40,5700,920
2018,11,6,L,40,3300,610
2018,12,6,B,40,2000,480
2018,12,6,D,40,5900,950
2018,12,6,L,40,3700,680
2019,1,6,B,40,1700,410
2019,1,6,D,40,5800,930
2019,1,6,L,40,3900,710
2019,2,6,B,40,1500,350
2019,2,6,D,40,4300,680
2019,2,6,L,40,3200,580
2019,3,6,B,40,1800,420
2019,3,6,D,40,5600,890
2019,3,6,L,40,3900,700
2019,4,6,B,40,1800,410
2019,4,6,D,40,5700,900
2019,4,6,L,40,3800,680
2019,5,6,B,40,1800,430
2019,5,6,D,40,5600,900
2019,5,6,L,40,3400,630
2019,6,6,B,40,1900,470
2019,6,6,D,40,5700,890
2019,6,6,L,40,3300,610
2018,1,7,B,40,2700,640
2018,1,7,D,40,9000,1490
2018,1,7,L,40,6300,1140
2018,2,7,B,40,2600,610
2018,2,7,D,40,7500,1250
2018,2,7,L,40,5200,940
2018,3,7,B,40,2500,580
2018,3,7,D,40,7500,1250
2018,3,7,L,40,5300,960
2018,4,7,B,40,2500,620
2018,4,7,D,40,8500,1360
2018,4,7,L,40,5400,960
2018,5,7,B,40,2900,700
2018,5,7,D,40,9700,1550
2018,5,7,L,40,5400,950
2018,6,7,B,40,2600,620
2018,6,7,D,40,9500,1510
2018,6,7,L,40,5000,890
2018,7,7,B,40,3100,740
2018,7,7,D,40,8800,1400
2018,7,7,L,40,5200,930
2018,8,7,B,40,2600,630
2018,8,7,D,40,8300,1330
2018,8,7,L,40,5300,950
2018,9,7,B,40,2800,690
2018,9,7,D,40,8400,1350
2018,9,7,L,40,5400,980
2018,10,7,B,40,2800,680
2018,10,7,D,40,10300,1690
2018,10,7,L,40,6300,1140
2018,11,7,B,40,2800,680
2018,11,7,D,40,9400,1540
2018,11,7,L,40,7200,1280
2018,12,7,B,40,3000,730
2018,12,7,D,40,9800,1600
2018,12,7,L,40,7700,1400
2019,1,7,B,40,3000,710
2019,1,7,D,40,9300,1490
2019,1,7,L,40,7700,1340
2019,2,7,B,40,2400,560
2019,2,7,D,40,7500,1190
2019,2,7,L,40,5600,1000
2019,3,7,B,40,2700,640
2019,3,7,D,40,9200,1480
2019,3,7,L,40,6400,1120
2019,4,7,B,40,2800,670
2019,4,7,D,40,8900,1420
2019,4,7,L,40,6100,1070
2019,5,7,B,40,3000,720
2019,5,7,D,40,9000,1430
2019,5,7,L,40,6300,1090
2019,6,7,B,40,3100,740
2019,6,7,D,40,8900,1420
2019,6,7,L,40,5900,1050
2018,1,8,B,40,1200,280
2018,1,8,D,40,3800,640
2018,1,8,L,40,3000,550
2018,2,8,B,40,1000,240
2018,2,8,D,40,3500,570
2018,2,8,L,40,2400,430
2018,3,8,B,40,1100,260
2018,3,8,D,40,3800,620
2018,3,8,L,40,3000,540
2018,4,8,B,40,1300,290
2018,4,8,D,40,4200,670
2018,4,8,L,40,2600,470
2018,5,8,B,40,1500,350
2018,5,8,D,40,4700,740
2018,5,8,L,40,2900,510
2018,6,8,B,40,1200,280
2018,6,8,D,40,3900,620
2018,6,8,L,40,2500,440
2018,7,8,B,40,1500,360
2018,7,8,D,40,3700,600
2018,7,8,L,40,2700,480
2018,8,8,B,40,1300,310
2018,8,8,D,40,4100,660
2018,8,8,L,40,2300,410
2018,9,8,B,40,1300,310
2018,9,8,D,40,3900,630
2018,9,8,L,40,2700,480
2018,10,8,B,40,1400,320
2018,10,8,D,40,4800,770
2018,10,8,L,40,3700,650
2018,11,8,B,40,1300,300
2018,11,8,D,40,4000,640
2018,11,8,L,40,3400,590
2018,12,8,B,40,1200,270
2018,12,8,D,40,4600,750
2018,12,8,L,40,3900,700
2019,1,8,B,40,1100,240
2019,1,8,D,40,4400,700
2019,1,8,L,40,3800,650
2019,2,8,B,40,900,220
2019,2,8,D,40,3300,520
2019,2,8,L,40,3100,540
2019,3,8,B,40,1100,250
2019,3,8,D,40,4100,660
2019,3,8,L,40,3300,580
2019,4,8,B,40,1300,300
2019,4,8,D,40,4000,620
2019,4,8,L,40,3000,510
2019,5,8,B,40,1300,300
2019,5,8,D,40,3700,600
2019,5,8,L,40,3300,560
2019,6,8,B,40,1300,310
2019,6,8,D,40,3800,600
2019,6,8,L,40,2700,460
2018,1,9,B,40,1100,270
2018,1,9,D,40,3200,520
2018,1,9,L,40,2200,420
2018,2,9,B,40,1100,250
2018,2,9,D,40,3100,500
2018,2,9,L,40,1900,350
2018,3,9,B,40,1000,230
2018,3,9,D,40,3100,510
2018,3,9,L,40,2100,380
2018,4,9,B,40,1300,300
2018,4,9,D,40,3400,540
2018,4,9,L,40,2200,410
2018,5,9,B,40,1400,320
2018,5,9,D,40,3000,490
2018,5,9,L,40,2000,370
2018,6,9,B,40,1300,300
2018,6,9,D,40,3200,500
2018,6,9,L,40,1800,330
2018,7,9,B,40,1200,280
2018,7,9,D,40,2800,450
2018,7,9,L,40,1800,340
2018,8,9,B,40,1200,290
2018,8,9,D,40,2700,430
2018,8,9,L,40,1700,310
2018,9,9,B,40,1300,310
2018,9,9,D,40,2700,440
2018,9,9,L,40,1600,290
2018,10,9,B,40,1600,360
2018,10,9,D,40,3500,580
2018,10,9,L,40,2300,440
2018,11,9,B,40,1400,320
2018,11,9,D,40,3300,540
2018,11,9,L,40,2100,410
2018,12,9,B,40,1300,300
2018,12,9,D,40,3900,640
2018,12,9,L,40,2500,480
2019,1,9,B,40,1000,230
2019,1,9,D,40,3600,570
2019,1,9,L,40,2800,500
2019,2,9,B,40,900,220
2019,2,9,D,40,2600,420
2019,2,9,L,40,2300,420
2019,3,9,B,40,1100,250
2019,3,9,D,40,3900,620
2019,3,9,L,40,2500,440
2019,4,9,B,40,1100,260
2019,4,9,D,40,3500,560
2019,4,9,L,40,2500,450
2019,5,9,B,40,1200,280
2019,5,9,D,40,3600,560
2019,5,9,L,40,2300,410
2019,6,9,B,40,1200,290
2019,6,9,D,40,3400,540
2019,6,9,L,40,2400,430
2018,1,10,B,40,2400,590
2018,1,10,D,40,6600,1100
2018,1,10,L,40,5200,980
2018,2,10,B,40,2100,520
2018,2,10,D,40,5800,980
2018,2,10,L,40,3800,720
2018,3,10,B,40,2300,550
2018,3,10,D,40,6400,1060
2018,3,10,L,40,4000,750
2018,4,10,B,40,2200,540
2018,4,10,D,40,7000,1130
2018,4,10,L,40,4600,830
2018,5,10,B,40,2200,550
2018,5,10,D,40,7400,1180
2018,5,10,L,40,4100,750
2018,6,10,B,40,2300,570
2018,6,10,D,40,7200,1170
2018,6,10,L,40,4100,740
2018,7,10,B,40,2400,580
2018,7,10,D,40,6400,1050
2018,7,10,L,40,4400,800
2018,8,10,B,40,2100,510
2018,8,10,D,40,5800,950
2018,8,10,L,40,3900,720
2018,9,10,B,40,2300,560
2018,9,10,D,40,5200,850
2018,9,10,L,40,4200,780
2018,10,10,B,40,2500,620
2018,10,10,D,40,6300,1020
2018,10,10,L,40,4700,890
2018,11,10,B,40,2500,630
2018,11,10,D,40,6200,1020
2018,11,10,L,40,4300,800
2018,12,10,B,40,2600,640
2018,12,10,D,40,6500,1060
2018,12,10,L,40,5200,960
2019,1,10,B,40,2300,540
2019,1,10,D,40,6400,1020
2019,1,10,L,40,5200,920
2019,2,10,B,40,1700,410
2019,2,10,D,40,5300,840
2019,2,10,L,40,4300,750
2019,3,10,B,40,2200,510
2019,3,10,D,40,6700,1060
2019,3,10,L,40,5200,920
2019,4,10,B,40,2200,520
2019,4,10,D,40,6100,960
2019,4,10,L,40,4400,780
2019,5,10,B,40,2300,550
2019,5,10,D,40,6400,1000
2019,5,10,L,40,4500,790
2019,6,10,B,40,2200,530
2019,6,10,D,40,5200,830
2019,6,10,L,40,4000,720
2018,1,1,B,45,300,120
2018,1,1,D,45,1000,390
2018,1,1,L,45,800,330
2018,2,1,D,45,1100,410
2018,2,1,L,45,800,310
2018,2,1,B,45,300,130
2018,3,1,B,45,300,150
2018,3,1,D,45,1100,440
2018,3,1,L,45,900,360
2018,4,1,B,45,500,230
2018,4,1,D,45,1200,490
2018,4,1,L,45,1300,530
2018,5,1,B,45,500,230
2018,5,1,D,45,1400,540
2018,5,1,L,45,1100,440
2018,6,1,B,45,900,400
2018,6,1,D,45,1400,560
2018,6,1,L,45,1600,640
2018,7,1,B,45,900,400
2018,7,1,D,45,1500,580
2018,7,1,L,45,1900,740
2018,8,1,B,45,800,360
2018,8,1,D,45,1400,560
2018,8,1,L,45,1500,600
2018,9,1,B,45,400,180
2018,9,1,D,45,1100,430
2018,9,1,L,45,1000,400
2018,10,1,B,45,600,240
2018,10,1,D,45,1400,540
2018,10,1,L,45,1200,470
2018,11,1,B,45,400,200
2018,11,1,D,45,1000,380
2018,11,1,L,45,1000,410
2018,12,1,B,45,500,210
2018,12,1,D,45,900,370
2018,12,1,L,45,900,380
2019,1,1,B,45,300,130
2019,1,1,D,45,1000,410
2019,1,1,L,45,800,310
2019,2,1,B,45,400,160
2019,2,1,D,45,900,360
2019,2,1,L,45,700,260
2019,3,1,B,45,300,140
2019,3,1,D,45,1200,460
2019,3,1,L,45,1100,420
2019,4,1,B,45,500,230
2019,4,1,D,45,1200,500
2019,4,1,L,45,1300,510
2019,5,1,B,45,500,210
2019,5,1,D,45,1200,510
2019,5,1,L,45,1000,410
2019,6,1,B,45,700,310
2019,6,1,D,45,1400,590
2019,6,1,L,45,1400,570
2018,1,2,B,45,600,280
2018,1,2,D,45,1600,650
2018,1,2,L,45,1500,610
2018,2,2,B,45,600,260
2018,2,2,D,45,1700,670
2018,2,2,L,45,1500,580
2018,3,2,B,45,800,360
2018,3,2,D,45,1700,690
2018,3,2,L,45,1500,580
2018,4,2,B,45,900,370
2018,4,2,D,45,1600,630
2018,4,2,L,45,1700,680
2018,5,2,B,45,900,370
2018,5,2,D,45,1600,650
2018,5,2,L,45,1400,540
2018,6,2,B,45,1200,500
2018,6,2,D,45,1500,590
2018,6,2,L,45,2000,810
2018,7,2,B,45,1200,510
2018,7,2,D,45,1800,710
2018,7,2,L,45,2000,780
2018,8,2,B,45,1100,450
2018,8,2,D,45,1700,670
2018,8,2,L,45,2000,760
2018,9,2,B,45,700,310
2018,9,2,D,45,1600,640
2018,9,2,L,45,1500,600
2018,10,2,B,45,800,330
2018,10,2,D,45,1800,700
2018,10,2,L,45,1700,670
2018,11,2,B,45,800,370
2018,11,2,D,45,1700,650
2018,11,2,L,45,1700,670
2018,12,2,B,45,1000,410
2018,12,2,D,45,2000,780
2018,12,2,L,45,2000,820
2019,1,2,B,45,700,290
2019,1,2,D,45,1700,670
2019,1,2,L,45,1500,590
2019,2,2,B,45,700,290
2019,2,2,D,45,1700,660
2019,2,2,L,45,1600,620
2019,3,2,B,45,800,350
2019,3,2,D,45,1900,750
2019,3,2,L,45,1700,670
2019,4,2,B,45,800,350
2019,4,2,D,45,1600,630
2019,4,2,L,45,1800,710
2019,5,2,B,45,800,360
2019,5,2,D,45,1700,670
2019,5,2,L,45,1500,600
2019,6,2,B,45,1100,480
2019,6,2,D,45,1700,690
2019,6,2,L,45,2100,850
2018,1,3,B,45,700,290
2018,1,3,D,45,900,370
2018,1,3,L,45,1100,450
2018,2,3,B,45,800,330
2018,2,3,D,45,900,370
2018,2,3,L,45,1200,480
2018,3,3,B,45,800,340
2018,3,3,D,45,1200,470
2018,3,3,L,45,1000,400
2018,4,3,B,45,900,420
2018,4,3,D,45,1100,430
2018,4,3,L,45,1300,530
2018,5,3,B,45,600,290
2018,5,3,D,45,1000,380
2018,5,3,L,45,900,380
2018,6,3,B,45,1000,440
2018,6,3,D,45,1200,500
2018,6,3,L,45,1300,530
2018,7,3,B,45,1200,510
2018,7,3,D,45,1400,570
2018,7,3,L,45,1700,680
2018,8,3,B,45,1000,440
2018,8,3,D,45,1300,530
2018,8,3,L,45,1500,620
2018,9,3,B,45,600,240
2018,9,3,D,45,1100,460
2018,9,3,L,45,1000,420
2018,10,3,B,45,800,320
2018,10,3,D,45,1200,500
2018,10,3,L,45,900,390
2018,11,3,B,45,500,210
2018,11,3,D,45,900,370
2018,11,3,L,45,900,370
2018,12,3,D,45,1000,390
2018,12,3,L,45,1200,490
2018,12,3,B,45,600,240
2019,1,3,B,45,600,250
2019,1,3,D,45,1200,470
2019,1,3,L,45,1000,410
2019,2,3,B,45,600,250
2019,2,3,D,45,800,340
2019,2,3,L,45,1100,440
2019,3,3,B,45,700,310
2019,3,3,D,45,1100,460
2019,3,3,L,45,1100,450
2019,4,3,B,45,700,310
2019,4,3,D,45,1200,500
2019,4,3,L,45,1200,470
2019,5,3,B,45,700,310
2019,5,3,D,45,1100,440
2019,5,3,L,45,1100,440
2019,6,3,B,45,900,400
2019,6,3,D,45,1200,460
2019,6,3,L,45,1300,520
2018,1,4,B,45,400,170
2018,1,4,D,45,700,300
2018,1,4,L,45,1200,510
2018,2,4,B,45,500,200
2018,2,4,D,45,800,300
2018,2,4,L,45,1000,420
2018,3,4,B,45,400,180
2018,3,4,D,45,800,310
2018,3,4,L,45,1000,390
2018,4,4,B,45,500,240
2018,4,4,D,45,600,240
2018,4,4,L,45,1000,410
2018,5,4,B,45,500,220
2018,5,4,D,45,600,240
2018,5,4,L,45,1000,390
2018,6,4,B,45,700,300
2018,6,4,D,45,700,280
2018,6,4,L,45,1100,470
2018,7,4,B,45,700,290
2018,7,4,D,45,800,290
2018,7,4,L,45,1500,600
2018,8,4,B,45,700,310
2018,8,4,D,45,700,280
2018,8,4,L,45,1200,490
2018,9,4,B,45,500,200
2018,9,4,D,45,700,280
2018,9,4,L,45,1000,390
2018,10,4,B,45,500,240
2018,10,4,D,45,700,290
2018,10,4,L,45,1100,440
2018,11,4,B,45,500,220
2018,11,4,D,45,700,290
2018,11,4,L,45,900,380
2018,12,4,B,45,600,270
2018,12,4,D,45,800,340
2018,12,4,L,45,1500,630
2019,1,4,B,45,400,180
2019,1,4,D,45,600,240
2019,1,4,L,45,1200,490
2019,2,4,B,45,500,210
2019,2,4,D,45,700,280
2019,2,4,L,45,1300,550
2019,3,4,B,45,600,250
2019,3,4,D,45,800,340
2019,3,4,L,45,1300,520
2019,4,4,B,45,800,360
2019,4,4,D,45,700,290
2019,4,4,L,45,1500,600
2019,5,4,B,45,600,240
2019,5,4,D,45,600,240
2019,5,4,L,45,900,360
2019,6,4,B,45,600,250
2019,6,4,D,45,500,210
2019,6,4,L,45,1200,500
2018,1,5,B,45,800,350
2018,1,5,D,45,1800,740
